|652|밑01|명||A|bottom/below|책상 *밑*|under the desk|나무 *밑*에서|under the tree|맨 *밑*에|at the very bottom
355|653|어른01|명||A|adult|*어른*이 되다|to become an adult|*어른* 말씀을 듣다|to listen to adults|공경해야 할 *어른*|elders to respect
|657|팔다|동||A|to sell|물건을 *팔다*|to sell goods|비싸게 *팔았다*|sold it at a high price|과일을 *파는* 곳|place that sells fruit
|660|열심히|부|熱心-|A|hard/diligently|*열심히* 공부하다|to study hard|*열심히* 일하다|to work diligently|*열심히* 살다|to live life to the fullest
|661|일하다|동||A|to work|회사에서 *일하다*|to work at a company|열심히 *일해요*|I work hard|밤늦게까지 *일하다*|to work until late at night
|663|조금01|명||A|a little bit|*조금*만 더|just a little more|*조금*의 여유|a bit of leisure|*조금* 남았다|a little bit is left
|664|팀01|명|team|A|team|우리 *팀*|our team|*팀*을 나누다|to divide into teams|*팀* 프로젝트|team project
|665|부모01|명|父母|A|parents|*부모*님 말씀|parents' words|*부모*님께 효도하다|to be filial to parents|사랑하는 *부모*님|dear parents
|669|올라가다|동||A|to go up|계단을 *올라가다*|to go up the stairs|성적이 *올라갔다*|grades went up|옥상으로 *올라가세요*|please go up to the rooftop
|672|그날|명||A|that day|*그날* 이후|after that day|*그날*의 기억|memory of 그날|바로 *그날*|that very day
|674|자주01|부||A|often|*자주* 만나요|let's meet often|*자주* 가는 카페|a cafe I often go to|*자주* 아프다|to get sick often
|679|담배|명||A|cigarette/tobacco|*담배*를 피우다|to smoke|*담배*를 끊다|to quit smoking|*담배* 냄새|cigarette smell
|682|할아버지|명||A|grandfather|외*할아버지*|maternal grandfather|우리 *할아버지*|my grandfather|*할아버지* 댁|grandfather's house
|684|태어나다|동||A|to be born|서울에서 *태어나다*|to be born in Seoul|딸로 *태어났다*|was born as a daughter|*태어난* 날|the day one was born
|686|벌써|부||A|already|*벌써* 끝났어?|is it already over?|*벌써* 열 시다|it's already 10 o'clock|*벌써* 도착했다|already arrived
369|689|환자03|명|患者|A|patient|병원의 *환자*|hospital patient|*환자*를 치료하다|to treat a patient|중환자실의 *환자*|patient in the ICU
|697|재미있다|형||A|to be interesting/fun|영화가 *재미있다*|the movie is fun|*재미있는* 사람|funny person|정말 *재미있어요*|it's really interesting
|698|가르치다01|동||A|to teach|한국어를 *가르치다*|to teach Korean|선생님이 *가르쳐* 주다|the teacher teaches me|노래를 *가르치다*|to teach a song
372|699|대화06|명|對話|A|conversation|*대화*를 나누다|to have a conversation|*대화*가 안 통하다|cannot communicate|진지한 *대화*|serious conversation
373|701|올해|명||A|this year|*올해* 목표|this year's goal|*올해* 들어|since the start of this year|*올해* 스무 살|twenty years old this year
|702|형01|명|兄|A|older brother (male speaker)|우리 *형*|my older brother|친*형*|biological older brother|*형*이라고 불러|call me 'Hyung'
|708|모두01|명||A|everyone/all|*모두*가 왔다|everyone came|*모두*의 바람|everyone's wish|그들 *모두*|all of them
376|716|걸다02|동|옷을 ~|A|to hang|옷을 *걸다*|to hang clothes|전화를 *걸다*|to make a phone call|그림을 *걸었다*|hung a painting
377|718|멀다02|형|갈 길이 ~|A|to be far|거리가 *멀다*|the distance is far|집에서 *멀어요*|it's far from home|*먼* 훗날|the distant future
|719|버스02|명|bus|A|bus|*버스*를 타다|to ride a bus|*버스* 정류장|bus stop|시내 *버스*|city bus
379|722|잠시|부|暫時|A|for a moment|*잠시*만 기다리세요|please wait a moment|*잠시* 쉬다|to rest for a while|*잠시* 뒤에|after a short while
|728|사진07|명|寫眞|A|photo/picture|*사진*을 찍다|to take a photo|가족 *사진*|family photo|*사진* 속에|in the photo
|733|제일04|명|第一|A|the first/most|*제일* 좋아하다|to like the most|*제일* 큰 것|the biggest one|세계 *제일*|best in the world
|735|아마01|부||A|perhaps/maybe|*아마* 그럴 거야|maybe it's so|*아마* 안 올 거야|maybe they won't come|*아마*도|probably
|736|얘기하다|동||A|to talk|어제 *얘기하다*|talked yesterday|솔직히 *얘기해*|speak honestly|나중에 *얘기하자*|let's talk later
|738|조금01|부||A|a little|*조금* 더|a little more|*조금* 비싸다|a little expensive|*조금*만 주세요|just a little, please
|747|다리01|명|신체의 일부|A|leg|*다리*가 길다|to have long legs|*다리*를 다치다|to hurt one's leg|*다리*가 붓다|legs are swollen
|748|아무01|관||A|any|*아무* 사람이나|any person|*아무* 것도 없다|there is nothing|*아무* 일도 아니다|it's nothing
|754|항상|부|恒常|A|always|*항상* 고맙다|always thankful|*항상* 똑같다|always the same|*항상* 웃다|to always smile
|755|해01|명||A|sun/year|*해*가 뜨다|the sun rises|올 *해*|this year|*해*가 지다|the sun sets
389|756|잃다|동||A|to lose|길을 *잃다*|to get lost|돈을 *잃었다*|lost money|희망을 *잃다*|to lose hope
|760|비슷하다02|형||A|to be similar|생김새가 *비슷하다*|to look similar|생각이 *비슷해요*|thoughts are similar|서로 *비슷한*|similar to each other
|763|달러|의|dollar|A|dollar|백 *달러*|one hundred dollars|*달러* 환율|dollar exchange rate|일 *달러* 지폐|one-dollar bill
|764|사랑하다|동||A|to love|너를 *사랑해*|I love you|가족을 *사랑하다*|to love one's family|*사랑하는* 사람|the person one loves
|766|여름01|명||A|summer|더운 *여름*|hot summer|*여름* 방학|summer vacation|*여름* 옷|summer clothes
|776|싫다01|형||A|to dislike/be unpleasant|공부가 *싫다*|to hate studying|가기 *싫어요*|I don't want to go|*싫은* 소리|unpleasant words
|785|그러니까|부||A|so/therefore|*그러니까* 내 말은|so what I mean is|*그러니까* 조심해|so be careful|*그러니까* 말이야|exactly (that's what I'm saying)
|788|값|명||A|price/value|물건 *값*|price of an item|*값*이 비싸다|the price is high|*값*을 깎다|to bargain/lower the price
397|794|언제나|부||A|always/anytime|*언제나* 환영이다|always welcome|*언제나* 변함없다|always the same/unchanging|*언제나* 그 자리에|always in that spot
|796|자동차|명|自動車|A|car/automobile|*자동차*를 타다|to ride a car|*자동차* 운전|driving a car|*자동차* 사고|car accident
|799|개월|의|個月|A|month (duration)|육 *개월* 동안|for six months|삼 *개월* 뒤|three months later|몇 *개월* 됐어?|how many months has it been?
400|802|어린이01|명||A|child|*어린이* 공원|children's park|*어린이*날|Children's Day|*어린이* 도서관|children's library
|807|공부하다|동|工夫-|A|to study|열심히 *공부하다*|to study hard|한국어를 *공부해요*|I study Korean|밤새 *공부하다*|to study all night
|810|닦다01|동||A|to wipe/brush|이를 *닦다*|to brush one's teeth|구두를 *닦다*|to shine shoes|책상을 *닦다*|to wipe the desk
|812|말씀|명||A|word/speech (honorific)|*말씀* 하세요|please speak|선생님 *말씀*|teacher's words|*말씀* 낮추세요|please speak comfortably (lower your speech)
|813|괜찮다|형||A|to be okay|정말 *괜찮아요*|it's really okay|*괜찮은* 방법|a decent way|몸은 *괜찮니*?|is your body (health) okay?
|814|눈물01|명||A|tear|*눈물*이 나다|to cry (tears come out)|*눈물을* 닦다|to wipe away tears|기쁨의 *눈물*|tears of joy
|817|아니01|부||A|no|*아니*, 됐어|no, it's fine|*아니* 이게 뭐야?|no, what is this?|*아니*라고 말하다|to say no
|825|주인01|명|主人|A|owner/host|가게 *주인*|shop owner|집 *주인*|landlord|*주인* 없는 물건|ownerless object
408|834|드리다01|보|도와 ~|A|to do (honorific aux)|도와 *드리다*|to help (honorific)|말씀 *드리다*|to tell (honorific)|선물해 *드렸다*|gave a gift (honorific)
|834|반07|명|半|A|half|*반*으로 나누다|to divide in half|한 시간 *반*|one and a half hours|*반*만 주세요|please give me only half
|840|귀01|명||A|ear|*귀*가 밝다|to have sharp hearing|*귀*를 기울이다|to listen carefully|*귀*가 아프다|ears hurt
|843|미터02|의|meter|A|meter|백 *미터* 달리기|100-meter dash|몇 *미터*예요?|how many meters is it?|오백 *미터* 앞|500 meters ahead
412|845|어떠하다|형||A|to be how/what|상태가 *어떠하니*?|how is the condition?|마음이 *어떠해*?|how do you feel?|*어떠한* 경우에도|in any case
|850|배01|명|신체의 일부|A|stomach/belly|*배*가 고프다|to be hungry|*배*가 나오다|to have a belly|*배*가 아파요|I have a stomachache
|851|아파트|명|apartment|A|apartment|*아파트*에 살다|to live in an apartment|새 *아파트*|new apartment|*아파트* 단지|apartment complex
|852|가끔|부||A|sometimes|*가끔* 만나요|we meet sometimes|*가끔* 생각나다|to remember occasionally|*가끔*은 그럴 때도|sometimes it's like that
|854|술06|의|밥 한 ~|A|spoonful|밥 한 *술*|a spoonful of rice|한 *술* 뜨다|to take a spoonful|딱 한 *술*만|just one spoonful
|856|짧다|형||A|to be short|머리가 *짧다*|hair is short|*짧은* 치마|short skirt|시간이 *짧아요*|time is short
|857|고맙다01|형||A|to be thankful|정말 *고맙습니다*|thank you so much|도와줘서 *고마워*|thanks for helping|*고마운* 마음|thankful heart
|860|그곳|대||A|that place|*그곳*에 가다|to go to that place|*그곳*은 어디예요?|where is that place?|*그곳*의 날씨|the weather there
|862|보다02|부|한층 더|A|more/even more|*보다* 나은 미래|a better future|*보다* 빠르게|even faster|*보다* 멀리|even further
|868|바쁘다|형||A|to be busy|요즘 *바빠요*|I'm busy lately|*바쁜* 사람|busy person|일 때문에 *바쁘다*|to be busy with work
|873|나쁘다01|형||A|to be bad|기분이 *나쁘다*|to feel bad|성적이 *나빠요*|grades are bad|*나쁜* 습관|bad habit
|877|게임|명|game|A|game|*게임*을 하다|to play a game|컴퓨터 *게임*|computer game|재미있는 *게임*|fun game
|884|잔03|명|盞|A|cup/glass (counter)|커피 한 *잔*|a cup of coffee|맥주 두 *잔*|two glasses of beer|*잔*을 비우다|to empty the glass
|888|있다01|동||A|to stay/remain|집에 *있어라*|stay at home|가만히 *있어*|stay still|여기 *있을게*|I'll stay here
|891|언제01|부||A|when|*언제* 와요?|when are you coming?|*언제* 시작해?|when does it start?|*언제* 만날까?|when shall we meet?
|894|내려오다|동||A|to come down|계단으로 *내려오다*|to come down the stairs|산에서 *내려왔다*|came down from the mountain|아래로 *내려오세요*|please come down
|902|손님|명||A|guest/customer|반가운 *손님*|welcome guest|*손님*을 맞다|to greet a guest|식당 *손님*|restaurant customer
|908|아무01|대||A|anyone/anything|*아무*나 오세요|anyone can come|*아무* 것도 몰라요|I don't know anything|*아무* 데나 앉아|sit anywhere
|914|뉴스|명|news|A|news|*뉴스*를 보다|to watch the news|오늘의 *뉴스*|today's news|*뉴스*에 나오다|to appear on the news
|919|수업04|명|授業|A|class/lesson|*수업*에 가다|to go to class|*수업* 시간|class time|한국어 *수업*|Korean class
|920|겨울|명||A|winter|추운 *겨울*|cold winter|*겨울* 방학|winter vacation|*겨울* 옷|winter clothes
|922|층02|명|層|A|floor/layer|이 *층* 건물|two-story building|삼 *층*으로 오세요|come to the 3rd floor|매 *층*마다|on every floor
434|925|장22|의|張. 종이 한 ~|A|sheet (counter)|종이 한 *장*|a sheet of paper|수건 두 *장*|two towels|표 한 *장*|one ticket
435|928|식사03|명|食事|A|meal|*식사* 하셨어요?|have you had your meal?|맛있는 *식사*|delicious meal|*식사* 시간|mealtime
|929|안다01|동||A|to hug/hold|아이를 *안다*|to hold a child|꼭 *안아* 주다|to give a big hug|가슴에 *안다*|to hold in one's chest
|931|잊다01|동||A|to forget|약속을 *잊다*|to forget an appointment|이름을 *잊었다*|forgot the name|꿈을 *잊지* 마|don't forget your dreams
|933|반11|명|班|A|class/group|우리 *반* 친구|classmate|*반*이 바뀌다|the class changes|일 *반* 학생|Class 1 student
|940|텔레비전|명|television|A|television|*텔레비전*을 켜다|to turn on the TV|*텔레비전* 시청|watching television|큰 *텔레비전*|big television
|947|씻다|동||A|to wash|손을 *씻다*|to wash hands|얼굴을 *씻어요*|I wash my face|깨끗이 *씻다*|to wash cleanly
|949|늦다|형||A|to be late|시간이 *늦다*|time is late|*늦은* 밤|late night|약속에 *늦었어요*|I'm late for the appointment
|952|편지02|명|便紙|A|letter|*편지*를 쓰다|to write a letter|*편지*를 보내다|to send a letter|연애 *편지*|love letter
|956|센티미터|의|centimeter|A|centimeter|오 *센티미터*|five centimeters|키가 몇 *센티미터*?|how many cm tall?|*센티미터* 단위|centimeter units
444|957|팔01|명|신체의 일부|A|arm|*팔*이 길다|to have long arms|*팔*을 다치다|to hurt one's arm|*팔*짱을 끼다|to cross one's arms
|965|설명|명|說明|A|explanation|자세한 *설명*|detailed explanation|*설명*을 듣다|to listen to an explanation|제품 *설명*|product description
|969|세13|의|歲|A|years old (formal)|이십 *세*|20 years of age|몇 *세*입니까?|how many years old?|만 육 *세*|full six years old
|971|티브이|명|TV|A|TV|*티브이*를 보다|to watch TV|*티브이* 채널|TV channel|*티브이* 프로|TV program
|972|봄01|명||A|spring|따뜻한 *봄*|warm spring|*봄* 나들이|spring outing|*봄*이 오다|spring is coming
449|974|낮다|형||A|to be low|온도가 *낮다*|temperature is low|*낮은* 산|low mountain|점수가 *낮아요*|the score is low
|975|어깨01|명||A|shoulder|*어깨*가 넓다|to have broad shoulders|*어깨*를 주무르다|to massage shoulders|*어깨*동무|putting arms around shoulders
|977|부부03|명|夫婦|A|married couple|잉꼬 *부부*|lovebirds (devoted couple)|*부부* 싸움|couple's quarrel|신혼 *부부*|newlyweds
452|978|오래02|부||A|long/for a long time|*오래* 기다렸어요|I waited a long time|*오래* 살다|to live long|*오래*된 책|old book
|984|여행02|명|旅行|A|travel/trip|*여행*을 가다|to go on a trip|세계 *여행*|world travel|*여행* 가방|suitcase
|988|공01|명|축구~|A|ball|*공*을 던지다|to throw a ball|*공*을 차다|to kick a ball|축구 *공*|soccer ball
|991|오월01|명|五月|A|May|*오월* 초|early May|*오월*의 신부|May bride|*오월*은 가정의 달|May is family month
|992|쉬다03|동|편안히 ~|A|to rest|집에서 *쉬다*|to rest at home|잠시 *쉬어* 가다|to take a short break|푹 *쉬세요*|get plenty of rest
|996|과10|명|課|A|lesson/chapter|제 일 *과*|Lesson 1|*과*를 공부하다|to study a chapter|다음 *과*|the next lesson
|1000|오빠|명||A|older brother (female speaker)|우리 *오빠*|my older brother|친*오빠*|biological older brother|*오빠*라고 불러|call me 'Oppa'
459|1002|즐겁다|형||A|to be pleasant/joyful|*즐거운* 시간|pleasant time|노래가 *즐겁다*|the song is joyful|*즐겁게* 놀다|to have fun playing
|1006|사월02|명|四月|A|April|*사월* 한달|the month of April|*사월* 초파리|April showers (contextual)|*사월*의 꽃|April flowers
461|1007|싸우다|동||A|to fight/quarrel|친구와 *싸우다*|to fight with a friend|말다툼하며 *싸웠다*|fought with words|그만 *싸워*|stop fighting
|1008|언제01|대||A|when/anytime|*언제*든 괜찮아|anytime is fine|*언제*가 좋니?|when is a good time?|도대체 *언제*?|when on earth?
|1009|예쁘다|형||A|to be pretty|얼굴이 *예쁘다*|face is pretty|*예쁜* 꽃|pretty flower|옷이 참 *예쁘네*|the clothes are so pretty
|1018|나중01|명||A|later|*나중*에 봐요|see you later|*나중*으로 미루다|to postpone until later|결국 *나중*에는|ultimately in the end
|1020|맛있다|형||A|to be delicious|음식이 *맛있다*|the food is delicious|정말 *맛있어요*|it's really tasty|*맛있는* 냄새|delicious smell
|1021|며칠|명||A|a few days/what date|*며칠* 동안|for a few days|오늘이 *며칠*이지?|what date is it today?|*며칠* 뒤에 봐|see you in a few days
467|1040|작년|명|昨年|A|last year|*작년* 여름|last summer|*작년*부터 시작했다|started from last year|*작년* 이맘때|this time last year
|1041|내려가다|동||A|to go down|계단으로 *내려가다*|to go down the stairs|지하로 *내려가다*|to go down to the basement|성적이 *내려갔다*|grades went down
|1046|쓰레기|명||A|trash/garbage|*쓰레기*를 버리다|to throw away trash|*쓰레기* 봉투|trash bag|*쓰레기*통|trash can
|1055|고기01|명||A|meat|*고기*를 굽다|to grill meat|맛있는 *고기*|delicious meat|*고기* 반찬|meat side dish
|1060|가져오다|동||A|to bring|우산을 *가져오다*|to bring an umbrella|책을 *가져왔니*?|did you bring the book?|이쪽으로 *가져오세요*|please bring it here
472|1068|남녀|명|男女|A|men and women|*남녀* 노소|men and women of all ages|*남녀* 평등|gender equality|*남녀* 관계|relationship between man and woman
|1074|준비|명|準備|A|preparation|*준비* 끝!|preparation finished!|시험 *준비*|exam preparation|*준비* 운동|warm-up exercise
|1076|구월02|명|九月|A|September|*구월*의 가을|September autumn|*구월* 학기|September semester|*구월* 초순|early September
475|1077|맑다01|형||A|to be clear/pure|날씨가 *맑다*|the weather is clear|*맑은* 공기|fresh air|*맑은* 물|clear water
|1080|유월01|명|六월|A|June|*유월* 중순|mid-June|*유월*의 장미|June roses|*유월* 한여름|the middle of June
|1082|허리01|명||A|waist/lower back|*허리*가 아프다|to have a backache|*허리*를 펴다|to straighten one's back|*허리* 치수|waist size
|1089|새03|명|날짐승|A|bird|*새*가 날다|a bird flies|*새* 소리|birdsong|작은 *새*|small bird
|1090|영어02|명|英語|A|English (language)|*영어* 선생님|English teacher|*영어* 공부|studying English|*영어*로 말하다|to speak in English
|1096|대답하다|동|對答-|A|to answer|질문에 *대답하다*|to answer a question|크게 *대답해*|answer loudly|*대답하지* 않았다|didn't answer
|1104|벗다|동||A|to take off|옷을 *벗다*|to take off clothes|신발을 *벗으세요*|please take off your shoes|모자를 *벗다*|to take off a hat
|1107|준비하다|동|準備-|A|to prepare|식사를 *준비하다*|to prepare a meal|미리 *준비해요*|I prepare in advance|갈 *준비하자*|let's get ready to go
|1109|돕다|동||A|to help|친구를 *돕다*|to help a friend|서로 *돕고* 살다|to live helping each other|집안일을 *도와요*|I help with housework
|1115|달05|명||A|moon|*달*이 뜨다|the moon rises|밝은 *달*|bright moon|초승*달*|crescent moon
485|1116|사장15|명|社長|A|boss/president|우리 회사의 *사장*|our company's president|*사장*님을 뵙다|to see the boss|*사장*실|CEO's office
|1117|삼월|명|三월|A|March|*삼월*의 봄|March spring|*삼월* 개학|March school start|*삼월* 한 달|the month of March
487|1120|그렇지만|부||A|but/however|*그렇지만* 사실은|but the truth is|*그렇지만* 이미 늦었어|but it's already late|덥다. *그렇지만* 즐거워|It's hot. But I'm happy.
|1124|키01|명|신장|A|height|*키*가 크다|to be tall|*키*를 재다|to measure height|*키*가 작아요|to be short
|1129|걱정|명||A|worry/anxiety|*걱정*이 태산|a mountain of worries|*걱정*하지 마세요|don't worry|*걱정*을 끼치다|to cause worry
|1130|결혼하다|동|結婚-|A|to get married|연애하고 *결혼하다*|to date then marry|내년에 *결혼해요*|getting married next year|일찍 *결혼했다*|married early
|1140|누나01|명||A|older sister (male speaker)|우리 *누나*|my older sister|친*누나*|biological older sister|*누나*랑 같이 가|go with your sister
|1144|질문|명|質問|A|question|*질문*이 있어요|I have a question|*질문*에 답하다|to answer a question|날카로운 *질문*|sharp question
|1151|근처|명|近處|A|nearby/vicinity|학교 *근처*|near school|우리 집 *근처*|near my house|*근처* 공원|nearby park
|1160|부모님|명|父母-|A|parents (polite)|*부모님*께 인사|greeting parents|*부모님*을 닮다|to look like one's parents|효성 지극한 *부모님*|devoted parents
495|1163|계시다|동||A|to be/stay (honorific)|선생님이 *계시다*|the teacher is there|집에 *계세요*|stay at home (honorific)|건강히 *계십시오*|stay healthy (formal)
|1164|그02|감||A|well/um|*그*, 저기|well, that is|*그*, 글쎄요|well, I'm not sure|*그*, 뭐라고 할까?|well, how should I say?
|1168|마리01|의||A|animal (counter)|개 세 *마리*|three dogs|한 *마리*만 주세요|give me just one (animal)|고양이 몇 *마리*?|how many cats?
|1171|비행기|명|飛行機|A|airplane|*비행기*를 타다|to ride an airplane|*비행기* 표|airplane ticket|*비행기* 안에서|on the plane
|1178|뜨겁다|형||A|to be hot (touch)|커피가 *뜨겁다*|the coffee is hot|*뜨거운* 여름|hot summer|날씨가 *뜨겁네요*|the weather is roasting
|1184|낮|명||A|daytime|*낮*과 밤|day and night|*낮*에 만나다|to meet during the day|긴 *낮*|long daytime
|1186|일찍|부||A|early|*일찍* 일어나다|to wake up early|*일찍* 도착하다|to arrive early|아침 *일찍*|early in the morning
|1188|찍다02|동|서류에 도장을 ~|A|to stamp|도장을 *찍다*|to stamp a seal|서류에 *찍다*|to stamp a document|지문을 *찍다*|to take a fingerprint
503|1189|가볍다|형||A|to be light|가방이 *가볍다*|the bag is light|*가벼운* 마음|a light heart|발걸음이 *가볍다*|steps are light
|1193|오전02|명|午前|A|morning / a.m.|*오전* 열 시|10 a.m.|*오전* 수업|morning class|오늘 *오전*|this morning
|1195|가게|명||A|store / shop|옷 *가게*|clothing store|*가게*를 열다|to open a shop|동네 *가게*|neighborhood store
|1203|약속|명|約束|A|appointment / promise|*약속*을 하다|to make a promise|*약속* 시간|appointment time|*약속*을 지키다|to keep a promise
|1204|인사02|명|人事|A|greeting|*인사*를 하다|to greet|새해 *인사*|New Year's greeting|*인사*를 나누다|to exchange greetings
|1221|소금01|명||A|salt|*소금*을 넣다|to add salt|*소금*과 후추|salt and pepper|굵은 *소금*|coarse salt
509|1224|자전거|명|自轉車|A|bicycle|*자전거*를 타다|to ride a bicycle|*자전거* 여행|bicycle trip|두 발 *자전거*|two-wheeled bicycle
|1229|그래03|불|그리하여|A|yes / okay|응, *그래*|yeah, okay|*그래*, 알았어|okay, I got it|*그래*?|really?
511|1230|목01|명||A|neck / throat|*목*이 아프다|throat hurts|*목*이 마르다|to be thirsty|*목*을 돌리다|to turn one's neck
512|1239|피우다01|동||A|to light / to smoke|담배를 *피우다*|to smoke a cigarette|불을 *피우다*|to light a fire|모닥불을 *피우다*|to light a campfire
513|1249|교통01|명|交通|A|transportation / traffic|대중*교통*|public transportation|*교통* 사고|traffic accident|*교통*이 편리하다|transportation is convenient
|1258|거리01|명|길~|A|street|*거리*를 걷다|to walk the street|번화한 *거리*|busy street|*거리*의 사람들|people on the street
515|1263|불다01|동|바람이 ~|A|to blow|바람이 *불다*|the wind blows|피리를 *불다*|to play the flute|풍선을 *불다*|to blow up a balloon
|1267|한글01|명||A|Hangul / Korean alphabet|*한글*을 배우다|to learn Hangul|*한글*로 쓰다|to write in Hangul|*한글*날|Hangul Day
|1268|가을01|명||A|autumn / fall|*가을* 날씨|autumn weather|*가을*이 오다|autumn comes|*가을* 소풍|autumn picnic
|1270|내일|명|來日|A|tomorrow|*내일* 만나다|to meet tomorrow|*내일* 아침|tomorrow morning|*내일*로 미루다|to postpone until tomorrow
|1272|매일|부|每日|A|everyday|*매일* 운동하다|to exercise everyday|*매일* 아침|every morning|*매일* 일기를 쓰다|to write a diary everyday
|1273|손가락|명||A|finger|*손가락*을 다치다|to hurt one's finger|다섯 *손가락*|five fingers|*손가락*으로 가리키다|to point with a finger
|1289|급04|명|級|A|class / grade / level|한국어 1*급*|Korean level 1|고*급* 수준|advanced level|초*급*반|beginner class
|1291|날씨01|명||A|weather|*날씨*가 좋다|the weather is good|추운 *날씨*|cold weather|오늘 *날씨*|today's weather
|1294|동물|명|動物|A|animal|야생 *동물*|wild animal|*동물*원|zoo|애완*동물*|pet
|1295|의사12|명|醫師|A|doctor|*의사* 선생님|doctor|*의사*가 되다|to become a doctor|치과 *의사*|dentist
|1297|건강하다02|형|健康-|A|to be healthy|몸이 *건강하다*|body is healthy|*건강하게* 자라다|to grow up healthy|*건강한* 생활|healthy lifestyle
|1300|여러분|대||A|everyone|*여러분*, 안녕하세요|hello, everyone|*여러분*의 생각|everyone's opinion|참가자 *여러분*|all participants
|1301|왜냐하면|부||A|because|안 돼요. *왜냐하면*...|No. Because...|*왜냐하면* 바빠서요|because I am busy|*왜냐하면* 비가 와서|because it's raining
|1304|네02|관||A|four|*네* 사람|four people|*네* 시|four o'clock|*네* 가지|four kinds
|1305|도착하다01|동|到着-|A|to arrive|집에 *도착하다*|to arrive home|일찍 *도착하다*|to arrive early|기차가 *도착했다*|the train arrived
|1306|병04|명|病|A|disease / illness|*병*에 걸리다|to catch a disease|마음의 *병*|mental illness|*병*을 치료하다|to cure a disease
|1312|따뜻하다|형||A|to be warm|날씨가 *따뜻하다*|the weather is warm|*따뜻한* 물|warm water|*따뜻하게* 입다|to dress warmly
|1317|축구04|명|蹴球|A|soccer|*축구*를 하다|to play soccer|*축구* 경기|soccer match|*축구* 선수|soccer player
|1322|밝다|형||A|to be bright|방이 *밝다*|the room is bright|*밝은* 색|bright color|성격이 *밝다*|personality is bright
534|1325|장소05|명|場所|A|place / location|약속 *장소*|meeting place|*장소*를 정하다|to decide a place|안전한 *장소*|safe place
535|1334|적다01|동|답을 ~|A|to write down|이름을 *적다*|to write down a name|메모를 *적다*|to write a memo|수첩에 *적어두다*|to jot down in a notebook
|1335|코01|명||A|nose|*코*가 높다|nose is high|*코*를 풀다|to blow one's nose|*코*가 막히다|nose is stuffed
|1337|고등학교|명|高等學校|A|high school|*고등학교*에 입학하다|to enter high school|*고등학교* 학생|high school student|*고등학교*를 졸업하다|to graduate from high school
|1339|교실|명|敎室|A|classroom|*교실*에 들어가다|to enter the classroom|영어 *교실*|English classroom|빈 *교실*|empty classroom
|1346|별01|명||A|star|*별*이 빛나다|stars shine|하늘의 *별*|stars in the sky|*별*을 보다|to look at the stars
|1347|복잡하다|형|複雜-|A|to be complicated|머리가 *복잡하다*|mind is complicated|길이 *복잡하다*|road is congested|*복잡한* 문제|complicated problem
|1358|색03|명|色|A|color|빨간 *색*|red color|*색*이 진하다|color is dark|무슨 *색*|what color
|1376|똑같다|형||A|to be exactly the same|모양이 *똑같다*|the shape is exactly the same|나와 *똑같은* 옷|the exact same clothes as mine|맛이 *똑같다*|the taste is exactly the same
|1381|말씀하다|동||A|to speak / to tell (honorific)|선생님께서 *말씀하시다*|the teacher speaks|다시 *말씀해* 주세요|please tell me again|*말씀하신* 대로|as you said
|1392|보통|명|普通|A|usually / normal|*보통* 사람|ordinary person|*보통*으로 하다|to do normally|*보통*이 아니다|not to be ordinary
|1393|식당|명|食堂|A|restaurant|한국 *식당*|Korean restaurant|*식당*에서 밥을 먹다|to eat at a restaurant|학생 *식당*|student cafeteria
|1401|소개하다01|동|紹介-|A|to introduce|친구를 *소개하다*|to introduce a friend|자신을 *소개하다*|to introduce oneself|가족을 *소개할게요*|I will introduce my family
|1404|칠월|명|七月|A|July|*칠월* 칠석|Chilseok (7th day of 7th month)|*칠월* 초|early July|올해 *칠월*|July of this year
|1410|십이월|명|十二月|A|December|*십이월* 말|end of December|*십이월* 이십오일|December 25th|추운 *십이월*|cold December
|1414|컵|명|cup|A|cup|물 한 *컵*|a cup of water|종이*컵*|paper cup|*컵*을 씻다|to wash a cup
|1423|종이01|명||A|paper|*종이* 한 장|a piece of paper|*종이*를 접다|to fold paper|*종이*에 쓰다|to write on paper
|1432|계시다|보||A|to be (honorific)|집에 *계시다*|to be at home|기다리고 *계시다*|to be waiting|안녕히 *계세요*|goodbye / stay in peace
|1439|재미01|명||A|fun / interest|*재미*가 있다|to be fun|*재미*를 느끼다|to feel interest|무슨 *재미*로|for what fun
|1443|떡01|명||A|rice cake|*떡*을 먹다|to eat rice cake|*떡*볶이|tteokbokki|가래*떡*|cylindrical rice cake
|1452|끝내다|동||A|to finish|일을 *끝내다*|to finish work|숙제를 *끝냈다*|finished homework|빨리 *끝내주세요*|please finish quickly
|1453|대답|명|對答|A|answer / reply|*대답*을 하다|to answer|*대답*이 없다|there is no answer|질문에 *대답*하다|to answer a question
|1454|시작01|명|始作|A|start / beginning|*시작*이 반이다|starting is half the battle|*시작* 시간|start time|방학의 *시작*|start of vacation
|1456|일주일|명|一週日|A|one week|*일주일* 내내|all week long|*일주일* 후|one week later|*일주일* 동안|for a week
|1458|춤01|명||A|dance|*춤*을 추다|to dance|*춤*을 배우다|to learn a dance|멋진 *춤*|cool dance
|1460|드리다01|동|인사를 ~|A|to give / to offer (honorific)|인사를 *드리다*|to give a greeting|말씀을 *드리다*|to speak to a senior|용돈을 *드리다*|to give pocket money to a senior
