125|11421|지우개|명||A|eraser|*지우개*로 지우다|to erase with an eraser|부드러운 *지우개*|soft eraser|*지우개* 똥|eraser crumbs|audio/row125_chunk1.wav|audio/row125_chunk2.wav|audio/row125_chunk3.wav
126|12580|서른|수||A|thirty|*서른* 살|thirty years old|나이 *서른*|the age of thirty|*서른* 명|thirty people|audio/row126_chunk1.wav|audio/row126_chunk2.wav|audio/row126_chunk3.wav
127|12818|장미05|명|薔薇|A|rose|빨간 *장미*|red rose|*장미* 한 송이|a single rose|*장미* 꽃다발|bouquet of roses|audio/row127_chunk1.wav|audio/row127_chunk2.wav|audio/row127_chunk3.wav
128|12965|파란색|명|-색|A|blue color|*파란색* 바다|blue sea|*파란색* 셔츠|blue shirt|*파란색*으로 그리다|to draw in blue|audio/row128_chunk1.wav|audio/row128_chunk2.wav|audio/row128_chunk3.wav
129|13584|여든|수||A|eighty|나이 *여든*|eighty years old|*여든* 살|eighty years old|*여든* 명|eighty people|audio/row129_chunk1.wav|audio/row129_chunk2.wav|audio/row129_chunk3.wav
130|13695|일흔|수||A|seventy|나이 *일흔*|seventy years old|*일흔* 살|seventy years old|*일흔* 명|seventy people|audio/row130_chunk1.wav|audio/row130_chunk2.wav|audio/row130_chunk3.wav
131|20886|사탕02|명|沙糖|A|candy|달콤한 *사탕*|sweet candy|*사탕*을 먹다|to eat candy|*사탕* 한 봉지|a bag of candy|audio/row131_chunk1.wav|audio/row131_chunk2.wav|audio/row131_chunk3.wav
132|21340|예순|수||A|sixty|나이 *예순*|sixty years old|*예순* 살|sixty years old|*예순* 명|sixty people|audio/row132_chunk1.wav|audio/row132_chunk2.wav|audio/row132_chunk3.wav
133|27846|쉰|수||A|fifty|나이 *쉰*|fifty years old|*쉰* 살|fifty years old|*쉰* 명|fifty people|audio/row133_chunk1.wav|audio/row133_chunk2.wav|audio/row133_chunk3.wav
134|49265|아흔|수||A|ninety|*아흔* 살|ninety years old|*아흔* 명|ninety people|나이 *아흔*|ninety years of age|audio/row134_chunk1.wav|audio/row134_chunk2.wav|audio/row134_chunk3.wav
135||경복궁|고|景福宮|A|Gyeongbokgung Palace|*경복궁* 나들이|outing to Gyeongbokgung|*경복궁*에 가다|to go to Gyeongbokgung|*경복궁* 근정전|Geunjeongjeon of Gyeongbokgung|audio/row135_chunk1.wav|audio/row135_chunk2.wav|audio/row135_chunk3.wav
136||설악산|고|雪嶽山|A|Seoraksan Mountain|*설악산* 등산|climbing Seoraksan|가을 *설악산*|Seoraksan in autumn|*설악산* 국립공원|Seoraksan National Park|audio/row136_chunk1.wav|audio/row136_chunk2.wav|audio/row136_chunk3.wav
137|24|대하다02|동|對-|B|to treat / to face|사람을 *대하다*|to treat a person|문제를 *대하는* 태도|attitude toward a problem|나를 따뜻하게 *대하다*|to treat me warmly|audio/row137_chunk1.wav|audio/row137_chunk2.wav|audio/row137_chunk3.wav
138|42|사회07|명|社會|B|society|한국 *사회*|Korean society|*사회* 문제|social issues|*사회*에 나가다|to go out into society|audio/row138_chunk1.wav|audio/row138_chunk2.wav|audio/row138_chunk3.wav
139|65|경우03|명|境遇|B|case / situation|비가 올 *경우*|in case of rain|그런 *경우*가 많다|there are many such cases|이런 *경우*에는|in this case|audio/row139_chunk1.wav|audio/row139_chunk2.wav|audio/row139_chunk3.wav
140|72|자신01|명|自身|B|oneself|*자신*이 없다|to lack confidence|*자신*을 믿다|to believe in oneself|*자신*의 일|one's own work|audio/row140_chunk1.wav|audio/row140_chunk2.wav|audio/row140_chunk3.wav
141|73|문화01|명|文化|B|culture|전통 *문화*|traditional culture|*문화* 차이|cultural difference|*문화* 생활|cultural life|audio/row141_chunk1.wav|audio/row141_chunk2.wav|audio/row141_chunk3.wav
142|78|통하다|동|通-|B|to communicate / to pass|말이 *통하다*|to understand each other|공기가 *통하다*|to be well-ventilated|영어로 *통했다*|communicated in English|audio/row142_chunk1.wav|audio/row142_chunk2.wav|audio/row142_chunk3.wav
143|86|정도11|명|程度|B|degree / about|어느 *정도*|to some degree|한 달 *정도*|about a month|심할 *정도*로|to an extreme degree|audio/row143_chunk1.wav|audio/row143_chunk2.wav|audio/row143_chunk3.wav
144|110|의하다01|동|依-|B|to be due to / based on|법에 *의하다*|to be according to the law|소문에 *의하면*|according to rumors|조사에 *의한* 결과|results based on the survey|audio/row144_chunk1.wav|audio/row144_chunk2.wav|audio/row144_chunk3.wav
145|111|시대02|명|時代|B|era / age|조선 *시대*|Joseon dynasty era|평화로운 *시대*|a peaceful era|*시대*가 변하다|the times are changing|audio/row145_chunk1.wav|audio/row145_chunk2.wav|audio/row145_chunk3.wav
146|113|이러하다|형||B|to be like this|사정이 *이러하다*|the situation is like this|*이러한* 이유로|for this reason|세상은 *이러해요*|the world is like this|audio/row146_chunk1.wav|audio/row146_chunk2.wav|audio/row146_chunk3.wav
147|126|자기04|대|自己|B|oneself|*자기* 소개|self-introduction|*자기* 주도|self-directed|*자기*밖에 모르다|to care only for oneself|audio/row147_chunk1.wav|audio/row147_chunk2.wav|audio/row147_chunk3.wav
148|128|대통령|명|大統領|B|president|*대통령* 선거|presidential election|한국 *대통령*|South Korean president|*대통령*이 되다|to become president|audio/row148_chunk1.wav|audio/row148_chunk2.wav|audio/row148_chunk3.wav
149|129|가지04|의|한 ~|B|kind / sort / type|여러 *가지*|various kinds|한 *가지* 일|one type of work|세 *가지* 색|three kinds of colors|audio/row149_chunk1.wav|audio/row149_chunk2.wav|audio/row149_chunk3.wav
150|141|국가01|명|國家|B|nation / state|*국가* 안보|national security|선진 *국가*|developed nation|*국가* 대표|national representative|audio/row150_chunk1.wav|audio/row150_chunk2.wav|audio/row150_chunk3.wav
151|146|여성01|명|女性|B|woman / female|*여성*복 매장|women's clothing store|현대 *여성*|modern woman|*여성*의 권리|women's rights|audio/row151_chunk1.wav|audio/row151_chunk2.wav|audio/row151_chunk3.wav
152|152|관계05|명|關係|B|relationship / connection|인간 *관계*|human relations|상관 *관계*|correlation|*관계*가 깊다|to be deeply related|audio/row152_chunk1.wav|audio/row152_chunk2.wav|audio/row152_chunk3.wav
153|160|나타나다|동||B|to appear / to emerge|효과가 *나타나다*|for effects to show|앞에 *나타나다*|to appear in front|증상이 *나타났다*|symptoms appeared|audio/row153_chunk1.wav|audio/row153_chunk2.wav|audio/row153_chunk3.wav
154|162|지역03|명|地域|B|region / area|서울 *지역*|Seoul area|낙후된 *지역*|underdeveloped region|특수 *지역*|special area|audio/row154_chunk1.wav|audio/row154_chunk2.wav|audio/row154_chunk3.wav
155|164|모습01|명||B|appearance / figure|옛 *모습*|old appearance|웃는 *모습*|the way (one) looks when laughing|*모습*을 드러내다|to reveal oneself|audio/row155_chunk1.wav|audio/row155_chunk2.wav|audio/row155_chunk3.wav
156|177|뿐01|의||B|only / just|너*뿐*이야|it's only you|그*뿐*만 아니라|not only that|소문일 *뿐*이다|it's just a rumor|audio/row156_chunk1.wav|audio/row156_chunk2.wav|audio/row156_chunk3.wav
157|198|교육|명|敎育|B|education|의무 *교육*|compulsory education|*교육* 제도|education system|아이를 *교육하다*|to educate a child|audio/row157_chunk1.wav|audio/row157_chunk2.wav|audio/row157_chunk3.wav
158|200|경제04|명|經濟|B|economy|*경제* 성장|economic growth|가정 *경제*|household economy|*경제*가 어렵다|the economy is struggling|audio/row158_chunk1.wav|audio/row158_chunk2.wav|audio/row158_chunk3.wav
159|211|결과02|명|結果|B|result / outcome|시험 *결과*|exam results|노력의 *결과*|result of effort|*결과*를 기다리다|to wait for the result|audio/row159_chunk1.wav|audio/row159_chunk2.wav|audio/row159_chunk3.wav
160|230|밝히다|동||B|to reveal / to light up|사실을 *밝히다*|to reveal the truth|방을 환하게 *밝히다*|to light up a room|입장을 *밝혔다*|revealed one's position|audio/row160_chunk1.wav|audio/row160_chunk2.wav|audio/row160_chunk3.wav
161|234|정치03|명|政治|B|politics|*정치* 경제|politics and economy|*정치*에 참여하다|to participate in politics|*정치*가 혼란스럽다|politics are chaotic|audio/row161_chunk1.wav|audio/row161_chunk2.wav|audio/row161_chunk3.wav
162|235|국민|명|國民|B|citizen / the people|대한민국 *국민*|Korean citizen|*국민*의 의무|duty of the citizens|전 *국민*의 관심|interest of the whole nation|audio/row162_chunk1.wav|audio/row162_chunk2.wav|audio/row162_chunk3.wav
163|239|연구03|명|硏究|B|research / study|학술 *연구*|academic research|*연구*를 진행하다|to conduct research|*연구* 결과|research results|audio/row163_chunk1.wav|audio/row163_chunk2.wav|audio/row163_chunk3.wav
164|247|짓다01|동||B|to build / to make|집을 *짓다*|to build a house|미소를 *짓다*|to make a smile|밥을 *지었다*|made rice|audio/row164_chunk1.wav|audio/row164_chunk2.wav|audio/row164_chunk3.wav
165|248|또한|부||B|also / furthermore|*또한* 기쁜 소식|also good news|가난하고 *또한* 아프다|to be poor and also sick|편리하며 *또한* 빠르다|convenient and also fast|audio/row165_chunk1.wav|audio/row165_chunk2.wav|audio/row165_chunk3.wav
166|250|또는|부||B|or|연필 *또는* 볼펜|pencil or ballpoint pen|월요일 *또는* 화요일|Monday or Tuesday|사랑 *또는* 우정|love or friendship|audio/row166_chunk1.wav|audio/row166_chunk2.wav|audio/row166_chunk3.wav
167|258|세상01|명|世上|B|world / society|*세상* 밖으로|out into the world|*세상*에 이런 일이|how can this happen in the world|힘든 *세상*|a difficult world|audio/row167_chunk1.wav|audio/row167_chunk2.wav|audio/row167_chunk3.wav
168|267|즉01|부|卽|B|in other words / namely|일주일, *즉* 칠일|one week, namely seven days|*즉* 말하자면|in other words|*즉* 다시 말해|that is to say|audio/row168_chunk1.wav|audio/row168_chunk2.wav|audio/row168_chunk3.wav
169|272|문학01|명|文學|B|literature|한국 *문학*|Korean literature|*문학* 소녀|literary girl|현대 *문학*|modern literature|audio/row169_chunk1.wav|audio/row169_chunk2.wav|audio/row169_chunk3.wav
170|275|지방05|명|地方|B|region / countryside|*지방* 자치|local autonomy|*지방*으로 내려가다|to go down to the provinces|강원도 *지방*|Gangwon-do region|audio/row170_chunk1.wav|audio/row170_chunk2.wav|audio/row170_chunk3.wav
171|281|환경02|명|環境|B|environment|자연 *환경*|natural environment|*환경* 보호|environmental protection|주거 *환경*|living environment|audio/row171_chunk1.wav|audio/row171_chunk2.wav|audio/row171_chunk3.wav
172|286|자체02|명|自體|B|itself|문제 *자체*|the problem itself|*자체* 제작|produced in-house|그 *자체*로 아름답다|beautiful in itself|audio/row172_chunk1.wav|audio/row172_chunk2.wav|audio/row172_chunk3.wav
173|294|변화|명|變化|B|change|심경의 *변화*|change of heart|*변화*를 시도하다|to try a change|날씨의 *변화*|change in weather|audio/row173_chunk1.wav|audio/row173_chunk2.wav|audio/row173_chunk3.wav
174|301|관하다02|동|關-|B|to concern / related to|정치에 *관한* 책|book about politics|사건에 *관하여*|regarding the case|이에 *관해* 말하다|to speak about this|audio/row174_chunk1.wav|audio/row174_chunk2.wav|audio/row174_chunk3.wav
175|304|나누다|동||B|to divide / to share|음식을 *나누다*|to share food|대화를 *나누었다*|exchanged conversation|반으로 *나누다*|to divide in half|audio/row175_chunk1.wav|audio/row175_chunk2.wav|audio/row175_chunk3.wav
176|308|중심01|명|中心|B|center / core|마을 *중심*|village center|*중심* 인물|central figure|*중심*을 잡다|to find one's balance|audio/row176_chunk1.wav|audio/row176_chunk2.wav|audio/row176_chunk3.wav
177|309|활동02|명|活動|B|activity|봉사 *활동*|volunteer activity|*활동*이 왕성하다|to be very active|경제 *활동*|economic activity|audio/row177_chunk1.wav|audio/row177_chunk2.wav|audio/row177_chunk3.wav
178|312|관심01|명|關心|B|interest|*관심*을 끌다|to attract interest|*관심*이 없다|to have no interest|많은 *관심* 부탁드려요|please give us much interest|audio/row178_chunk1.wav|audio/row178_chunk2.wav|audio/row178_chunk3.wav
179|313|역시01|부|亦是|B|as expected / also|*역시* 최고다|as expected, (it's) the best|너 *역시* 마찬가지야|you too are the same|*역시* 어렵네|it's difficult as expected|audio/row179_chunk1.wav|audio/row179_chunk2.wav|audio/row179_chunk3.wav
180|315|애02|명|아이|B|kid / child|*애*가 울다|a kid is crying|우리 *애*|my kid|*애*를 키우다|to raise a child|audio/row180_chunk1.wav|audio/row180_chunk2.wav|audio/row180_chunk3.wav
181|316|광고02|명|廣告|B|advertisement|TV *광고*|TV commercial|*광고*를 내다|to place an ad|과장 *광고*|exaggerated advertising|audio/row181_chunk1.wav|audio/row181_chunk2.wav|audio/row181_chunk3.wav
182|317|나다01|보||B|to end up (aux)|죽고 *나다*|to have died|끝나고 *나서*|after it's over|다 먹고 *나면*|once I finish eating|audio/row182_chunk1.wav|audio/row182_chunk2.wav|audio/row182_chunk3.wav
183|319|정신12|명|精神|B|spirit / mind|*정신* 건강|mental health|*정신*을 차리다|to collect one's senses|시대 *정신*|spirit of the times|audio/row183_chunk1.wav|audio/row183_chunk2.wav|audio/row183_chunk3.wav
184|320|이르다01|동|도착하다|B|to reach / to arrive|정상에 *이르다*|to reach the summit|결론에 *이르렀다*|reached a conclusion|목적지에 *이르다*|to arrive at a destination|audio/row184_chunk1.wav|audio/row184_chunk2.wav|audio/row184_chunk3.wav
185|322|이루다01|동||B|to achieve / to form|꿈을 *이루다*|to achieve a dream|가족을 *이루다*|to start a family|성공을 *이루었다*|achieved success|audio/row185_chunk1.wav|audio/row185_chunk2.wav|audio/row185_chunk3.wav
186|326|두다01|보||B|to do (aux)|먹어 *두다*|to eat beforehand|알아 *두세요*|please keep in mind|적어 *두다*|to write down for later|audio/row186_chunk1.wav|audio/row186_chunk2.wav|audio/row186_chunk3.wav
187|328|기술01|명|技術|B|technology / skill|과학 *기술*|science and technology|운전 *기술*|driving skill|*기술*을 배우다|to learn a technique|audio/row187_chunk1.wav|audio/row187_chunk2.wav|audio/row187_chunk3.wav
188|329|전체01|명|全體|B|whole / entire|학급 *전체*|the whole class|*전체* 회의|full meeting|*전체*적인 분위기|overall atmosphere|audio/row188_chunk1.wav|audio/row188_chunk2.wav|audio/row188_chunk3.wav
189|331|얻다01|동||B|to get / to gain|정보를 *얻다*|to get information|용기를 *얻었다*|gained courage|허락을 *얻다*|to get permission|audio/row189_chunk1.wav|audio/row189_chunk2.wav|audio/row189_chunk3.wav
190|334|민족|명|民族|B|ethnic group / nation|한*민족*|the Korean people|*민족* 예술|folk art|*민족* 대이동|mass migration of the nation|audio/row190_chunk1.wav|audio/row190_chunk2.wav|audio/row190_chunk3.wav
191|335|간10|의|間. 서울과 부산 ~|B|between / during|부부 *간*|between husband and wife|장기간 *간*|for a long period|서울과 부산 *간*|between Seoul and Busan|audio/row191_chunk1.wav|audio/row191_chunk2.wav|audio/row191_chunk3.wav
192|336|조사30|명|調査|B|investigation / survey|실태 *조사*|investigation of the actual state|*조사*를 받다|to be under investigation|만족도 *조사*|satisfaction survey|audio/row192_chunk1.wav|audio/row192_chunk2.wav|audio/row192_chunk3.wav
193|340|그대로|부||B|as it is|있는 *그대로*|just as it is|말한 *그대로*|exactly as said|*그대로* 멈춰라|stop right there|audio/row193_chunk1.wav|audio/row193_chunk2.wav|audio/row193_chunk3.wav
194|343|줄04|의|방법|B|how to / way|할 *줄* 알다|to know how to do|갈 *줄* 몰랐어|didn't know (I) would go|수영할 *줄* 안다|knows how to swim|audio/row194_chunk1.wav|audio/row194_chunk2.wav|audio/row194_chunk3.wav
195|345|년대|의|年代|B|era / the 's (years)|1990*년대*|the 1990s|80*년대* 패션|80s fashion|각 *년대*별|by each decade|audio/row195_chunk1.wav|audio/row195_chunk2.wav|audio/row195_chunk3.wav
196|346|과학|명|과학|B|science|*과학* 기술|science and technology|*과학*적인 방법|scientific method|*과학* 잡지|science magazine|audio/row196_chunk1.wav|audio/row196_chunk2.wav|audio/row196_chunk3.wav
197|359|이루어지다|동||B|to consist of / to be achieved|꿈이 *이루어지다*|dreams come true|삼위로 *이루어지다*|to consist of three parts|합의가 *이루어졌다*|an agreement was reached|audio/row197_chunk1.wav|audio/row197_chunk2.wav|audio/row197_chunk3.wav
198|363|적03|의||B|time / occasion|어릴 *적*|when (I) was young|그럴 *적*마다|every time that happens|갈 *적*에|when going|audio/row198_chunk1.wav|audio/row198_chunk2.wav|audio/row198_chunk3.wav
199|364|터02|의||B|plan / expectation|가려던 *터*에|was just about to go|먹을 *터*이지|must be going to eat|그럴 *터*이다|it is expected to be so|audio/row199_chunk1.wav|audio/row199_chunk2.wav|audio/row199_chunk3.wav
200|387|바라보다|동||B|to look at / to watch|바다를 *바라보다*|to look out at the sea|물끄러미 *바라봤다*|stared blankly|희망을 *바라보다*|to look toward hope|audio/row200_chunk1.wav|audio/row200_chunk2.wav|audio/row200_chunk3.wav
201|391|대부분|명|大部分|B|most / majority|학생 *대부분*|most of the students|*대부분*의 사람|most people|*대부분*이 찬성하다|the majority agrees|audio/row201_chunk1.wav|audio/row201_chunk2.wav|audio/row201_chunk3.wav
202|396|표정03|명|表情|B|expression / look|밝은 *표정*|bright expression|*표정*이 어둡다|to have a dark look|무표정한 *표정*|blank expression|audio/row202_chunk1.wav|audio/row202_chunk2.wav|audio/row202_chunk3.wav
203|398|일부02|명|一部|B|part / portion|주민의 *일부*|some of the residents|*일부* 지역|certain areas|금액의 *일부*|part of the amount|audio/row203_chunk1.wav|audio/row203_chunk2.wav|audio/row203_chunk3.wav
204|403|고개01|명|~를 돌리다|B|head / neck|*고개*를 숙이다|to bow one's head|*고개*를 끄덕이다|to nod|*고개*를 돌리다|to turn one's head|audio/row204_chunk1.wav|audio/row204_chunk2.wav|audio/row204_chunk3.wav
205|404|성격02|명|性格|B|personality / character|*성격*이 급하다|to be short-tempered|밝은 *성격*|bright personality|*성격* 차이|personality difference|audio/row205_chunk1.wav|audio/row205_chunk2.wav|audio/row205_chunk3.wav
206|406|세기03|명|世紀|B|century|21*세기*|21st century|수*세기* 동안|for several centuries|*세기*의 대결|match of the century|audio/row206_chunk1.wav|audio/row206_chunk2.wav|audio/row206_chunk3.wav
207|407|세우다01|동||B|to set up / to stop|계획을 *세우다*|to make a plan|차를 *세우다*|to stop the car|기록을 *세웠다*|set a record|audio/row207_chunk1.wav|audio/row207_chunk2.wav|audio/row207_chunk3.wav
208|411|현재02|부|現在|B|currently|*현재* 진행 중|currently in progress|*현재*까지의 상황|situation until now|*현재* 살고 있는|currently living|audio/row208_chunk1.wav|audio/row208_chunk2.wav|audio/row208_chunk3.wav
209|416|발전01|명|發展|B|development|경제 *발전*|economic development|기술의 *발전*|development of technology|*발전*을 거듭하다|to keep developing|audio/row209_chunk1.wav|audio/row209_chunk2.wav|audio/row209_chunk3.wav
210|419|향하다|동|向-|B|to head toward|서울로 *향하다*|to head toward Seoul|남쪽을 *향해*|toward the south|성공을 *향한* 길|the road toward success|audio/row210_chunk1.wav|audio/row210_chunk2.wav|audio/row210_chunk3.wav
211|420|관련|명|關聯|B|relation / connection|업무 *관련*|work-related|*관련*이 있다|to have a connection|*관련* 내용을 확인하다|to check related details|audio/row211_chunk1.wav|audio/row211_chunk2.wav|audio/row211_chunk3.wav
212|422|각01|관|各|B|each / every|*각* 부서|each department|*각* 나라의 문화|culture of each country|*각* 가정에|to every household|audio/row212_chunk1.wav|audio/row212_chunk2.wav|audio/row212_chunk3.wav
213|425|분위기|명|雰圍氣|B|atmosphere / mood|좋은 *분위기*|good atmosphere|*분위기*가 밝다|the mood is bright|카페 *분위기*|cafe atmosphere|audio/row213_chunk1.wav|audio/row213_chunk2.wav|audio/row213_chunk3.wav
214|426|그러하다|형||B|to be so|사정이 *그러하다*|the situation is so|*그러한* 사실|such a fact|항상 *그러하지* 않다|it is not always so|audio/row214_chunk1.wav|audio/row214_chunk2.wav|audio/row214_chunk3.wav
215|427|자기04|명|自己|B|oneself|*자기* 주관|one's own opinion|*자기* 발전을 위해|for self-development|*자기* 일을 하다|to do one's own work|audio/row215_chunk1.wav|audio/row215_chunk2.wav|audio/row215_chunk3.wav
216|430|우선02|부|于先|B|first of all|*우선* 먹자|let's eat first|*우선* 급한 불|first, the urgent matter|무엇보다 *우선*|first of all|audio/row216_chunk1.wav|audio/row216_chunk2.wav|audio/row216_chunk3.wav
217|433|낳다01|동||B|to give birth|아기를 *낳다*|to give birth to a baby|알을 *낳다*|to lay an egg|결과를 *낳다*|to produce a result|audio/row217_chunk1.wav|audio/row217_chunk2.wav|audio/row217_chunk3.wav
218|435|정보06|명|情報|B|information|유익한 *정보*|useful information|*정보*를 얻다|to get information|개인 *정보*|personal information|audio/row218_chunk1.wav|audio/row218_chunk2.wav|audio/row218_chunk3.wav
219|436|열리다02|동|문이 ~|B|to be opened|문이 *열리다*|the door opens|창문이 *열려* 있다|the window is open|행사가 *열리다*|the event is held|audio/row219_chunk1.wav|audio/row219_chunk2.wav|audio/row219_chunk3.wav
220|443|역할|명|役割|B|role|중요한 *역할*|important role|*역할*을 맡다|to take on a role|주인공 *역할*|role of the protagonist|audio/row220_chunk1.wav|audio/row220_chunk2.wav|audio/row220_chunk3.wav
221|447|국내02|명|國內|B|domestic / within the country|*국내* 시장|domestic market|*국내* 여행|domestic travel|*국내*외 정세|domestic and international situation|audio/row221_chunk1.wav|audio/row221_chunk2.wav|audio/row221_chunk3.wav
222|452|예08|명|例|B|example|*예*를 들다|to give an example|*예*외적인 경우|exceptional case|좋은 *예*|a good example|audio/row222_chunk1.wav|audio/row222_chunk2.wav|audio/row222_chunk3.wav
223|458|나서다|동||B|to step forward / to set out|앞에 *나서다*|to step forward|길을 *나서다*|to set out on a journey|문제를 해결하러 *나섰다*|stepped forward to solve the problem|audio/row223_chunk1.wav|audio/row223_chunk2.wav|audio/row223_chunk3.wav
224|459|흐르다01|동||B|to flow / to pass|강물이 *흐르다*|river water flows|시간이 *흐르다*|time passes|눈물이 *흐르다*|tears flow|audio/row224_chunk1.wav|audio/row224_chunk2.wav|audio/row224_chunk3.wav
225|468|조건02|명|條件|B|condition|계약 *조건*|contract conditions|필수 *조건*|essential condition|*조건*을 제시하다|to propose conditions|audio/row225_chunk1.wav|audio/row225_chunk2.wav|audio/row225_chunk3.wav
226|476|넘다01|동||B|to cross over / to exceed|산을 *넘다*|to cross a mountain|백 명을 *넘다*|to exceed a hundred people|담을 *넘다*|to climb over a wall|audio/row226_chunk1.wav|audio/row226_chunk2.wav|audio/row226_chunk3.wav
227|483|가능성|명|可能性|B|possibility|*가능성*이 있다|there is a possibility|희박한 *가능성*|slim possibility|성공 *가능성*|possibility of success|audio/row227_chunk1.wav|audio/row227_chunk2.wav|audio/row227_chunk3.wav
228|484|방향01|명|方向|B|direction|*방향*을 돌리다|to turn direction|반대 *방향*|opposite direction|진행 *방향*|direction of progress|audio/row228_chunk1.wav|audio/row228_chunk2.wav|audio/row228_chunk3.wav
229|485|대회02|명|大會|B|competition / meeting|운동 *대회*|sports competition|*대회*에 참가하다|to participate in a competition|전국 *대회*|national competition|audio/row229_chunk1.wav|audio/row229_chunk2.wav|audio/row229_chunk3.wav
230|491|움직이다|동||B|to move|몸을 *움직이다*|to move one's body|천천히 *움직여요*|moving slowly|마음을 *움직이다*|to touch one's heart|audio/row230_chunk1.wav|audio/row230_chunk2.wav|audio/row230_chunk3.wav
231|494|노력01|명|努力|B|effort|*노력*을 하다|to make an effort|끊임없는 *노력*|ceaseless effort|*노력*이 결실을 맺다|effort bears fruit|audio/row231_chunk1.wav|audio/row231_chunk2.wav|audio/row231_chunk3.wav
232|496|전혀01|부|全-|B|not at all|*전혀* 모르다|to not know at all|*전혀* 다르다|to be completely different|*전혀* 상관없다|to not matter at all|audio/row232_chunk1.wav|audio/row232_chunk2.wav|audio/row232_chunk3.wav
233|498|단체02|명|團體|B|group / organization|시민 *단체*|civic group|*단체* 행동|group action|*단체* 손님|group of guests|audio/row233_chunk1.wav|audio/row233_chunk2.wav|audio/row233_chunk3.wav
234|500|알려지다|동||B|to become known|세상에 *알려지다*|to be known to the world|이름이 *알려지다*|the name became famous|잘 *알려진* 사실|well-known fact|audio/row234_chunk1.wav|audio/row234_chunk2.wav|audio/row234_chunk3.wav
235|501|가능하다|형|可能-|B|to be possible|이용이 *가능하다*|use is possible|*가능한* 빨리|as soon as possible|실현 *가능한*|feasible|audio/row235_chunk1.wav|audio/row235_chunk2.wav|audio/row235_chunk3.wav
236|502|능력02|명|能力|B|ability / capability|업무 *능력*|work ability|*능력*이 뛰어나다|to have great ability|*능력*을 발휘하다|to show one's capability|audio/row236_chunk1.wav|audio/row236_chunk2.wav|audio/row236_chunk3.wav
237|503|주장하다01|동|主張-|B|to insist / to claim|권리를 *주장하다*|to claim rights|강력히 *주장했다*|strongly insisted|자기 의견을 *주장하다*|to assert one's opinion|audio/row237_chunk1.wav|audio/row237_chunk2.wav|audio/row237_chunk3.wav
238|504|자식01|명|子息|B|children / offspring|*자식* 농사|raising children|*자식*을 기르다|to raise children|금쪽같은 *자식*|precious child|audio/row238_chunk1.wav|audio/row238_chunk2.wav|audio/row238_chunk3.wav
239|505|돌리다04|동|팽이를 ~|B|to turn / to spin|고개를 *돌리다*|to turn one's head|팽이를 *돌리다*|to spin a top|시선을 *돌리다*|to turn one's gaze|audio/row239_chunk1.wav|audio/row239_chunk2.wav|audio/row239_chunk3.wav
240|508|모으다|동||B|to gather / to collect|돈을 *모으다*|to save money|사람을 *모으다*|to gather people|우표를 *모으다*|to collect stamps|audio/row240_chunk1.wav|audio/row240_chunk2.wav|audio/row240_chunk3.wav
241|509|자료03|명|資料|B|data / material|참고 *자료*|reference material|*자료*를 찾다|to look for data|조사 *자료*|survey data|audio/row241_chunk1.wav|audio/row241_chunk2.wav|audio/row241_chunk3.wav
242|516|제품02|명|製品|B|product|신*제품* 출시|launch of new product|전자 *제품*|electronic products|*제품*을 홍보하다|to promote a product|audio/row242_chunk1.wav|audio/row242_chunk2.wav|audio/row242_chunk3.wav
243|520|사업04|명|事業|B|business / enterprise|*사업*을 시작하다|to start a business|개인 *사업*|private business|*사업* 계획|business plan|audio/row243_chunk1.wav|audio/row243_chunk2.wav|audio/row243_chunk3.wav
244|523|지난해|명||B|last year|*지난해* 여름|last year's summer|*지난해* 말|end of last year|*지난해*와 비교하다|to compare with last year|audio/row244_chunk1.wav|audio/row244_chunk2.wav|audio/row244_chunk3.wav
245|524|표현|명|表現|B|expression|감정 *표현*|expression of emotion|*표현*을 잘하다|to be good at expressing|말이나 *표현*|words or expressions|audio/row245_chunk1.wav|audio/row245_chunk2.wav|audio/row245_chunk3.wav
246|528|젊다|형||B|to be young|나이가 *젊다*|to be young|*젊은* 시절|youthful days|생각이 *젊다*|to have a young mindset|audio/row246_chunk1.wav|audio/row246_chunk2.wav|audio/row246_chunk3.wav
247|529|동시02|명|同時|B|the same time|*동시* 상영|simultaneous screening|*동시*에 일어나다|to happen at the same time|*동시* 통역|simultaneous interpretation|audio/row247_chunk1.wav|audio/row247_chunk2.wav|audio/row247_chunk3.wav
248|532|순간03|명|瞬間|B|moment / instant|결정적인 *순간*|decisive moment|그 *순간*에|at that moment|찰나의 *순간*|a split second|audio/row248_chunk1.wav|audio/row248_chunk2.wav|audio/row248_chunk3.wav
249|533|전쟁|명|戰爭|B|war|*전쟁*이 나다|a war breaks out|말 *전쟁*|war of words|*전쟁*을 막다|to prevent war|audio/row249_chunk1.wav|audio/row249_chunk2.wav|audio/row249_chunk3.wav
250|545|마찬가지|명||B|the same|나도 *마찬가지*야|I am the same|어디나 *마찬가지*다|it's the same everywhere|어제와 *마찬가지*로|same as yesterday|audio/row250_chunk1.wav|audio/row250_chunk2.wav|audio/row250_chunk3.wav
251|549|과거03|명|過去|B|past|*과거*의 일|thing of the past|*과거*를 잊다|to forget the past|화려한 *과거*|glamorous past|audio/row251_chunk1.wav|audio/row251_chunk2.wav|audio/row251_chunk3.wav
